Data de lançamento;Empresa;Conta;Referência;Nº documento;Chave de lançamento;Segmento;Elemento PEP;Centro custo;Centro de lucro;Texto;Moeda interna 2;Montante em MI2;Moeda interna;Montante em moeda interna
1/31/2026;F037;604100;;100119002;40;CBL_000;BCFSA*HRPC*AMES;;990;FNP Om awasthi;EUR;1,395.78;CAD;2,250.00
1/31/2026;F037;604100;;100119002;40;CBL_000;HRPC*INTER_PIPELINE_AMES;;990;FNP Om awasthi;EUR;581.58;CAD;937.50
1/31/2026;F037;604100;;100119002;40;CBL_100;KGS*HRPC*PROJECT;;110;FNP Om awasthi;EUR;1,124.38;CAD;1,812.50
1/31/2026;F037;604100;;100119002;40;SAP;LOOKOUT*EC CPI;;SAPSF;FNP Om awasthi;EUR;193.86;CAD;312.50
1/31/2026;F037;604100;;100119002;40;SAP;TALAN*HFR TGF;;SAPSF;FNP Om awasthi;EUR;581.58;CAD;937.50
2/1/2026;F037;604100;;100119047;50;CBL_000;ACERA*HRPC*AMES;;990;FNP Om awasthi;EUR;-232.63;CAD;-375.00
2/1/2026;F037;604100;;100119047;50;CBL_000;BCFSA*HRPC*AMES;;990;FNP Om awasthi;EUR;-1,395.78;CAD;-2,250.00
2/1/2026;F037;604100;;100119047;50;CBL_000;HRPC*INTER_PIPELINE_AMES;;990;FNP Om awasthi;EUR;-581.58;CAD;-937.50
2/1/2026;F037;604100;;100119047;50;CBL_100;KGS*HRPC*PROJECT;;110;FNP Om awasthi;EUR;-1,124.38;CAD;-1,812.50
2/1/2026;F037;604100;;100119047;50;SAP;LOOKOUT*EC CPI;;SAPSF;FNP Om awasthi;EUR;-193.86;CAD;-312.50
2/1/2026;F037;604100;;100119047;50;SAP;TALAN*HFR TGF;;SAPSF;FNP Om awasthi;EUR;-581.58;CAD;-937.50
4/30/2025;F037;604100;NS-004-2025;1900004604;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 22.5*125 - 04.25;EUR;1,788.21;CAD;2,812.50
4/30/2025;F037;604100;NS-004-2025;1900004604;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 94.25*125 - 04.25;EUR;7,490.62;CAD;11,781.25
4/30/2025;F037;604100;NS-004-2025;1900004604;40;CBL_000;PRIMACORP*HRPC*AMES;;990;Om Awasthi 3.25*125 - 04.25;EUR;258.30;CAD;406.25
4/30/2025;F037;604100;NS-004-2025;1900004604;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 15.75*125 - 04.25;EUR;1,251.75;CAD;1,968.75
5/31/2025;F037;604100;NS-005-2025;1900004660;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 8.75*125 - 05.25;EUR;698.62;CAD;1,093.75
5/31/2025;F037;604100;NS-005-2025;1900004660;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 18.5*125 - 05.25;EUR;1,477.07;CAD;2,312.50
5/31/2025;F037;604100;NS-005-2025;1900004660;40;CBL_000;PRIMACORP*HRPC*AMES;;990;Om Awasthi 55.25*125 - 05.25;EUR;4,411.25;CAD;6,906.25
5/31/2025;F037;604100;NS-005-2025;1900004660;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 3*125 - 05.25;EUR;239.52;CAD;375.00
7/1/2025;F037;604100;NS-006-2025;1900004836;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 4.75*125 - 06.25;EUR;371.63;CAD;593.75
7/1/2025;F037;604100;NS-006-2025;1900004836;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 16.5*125 - 06.25;EUR;1,290.92;CAD;2,062.50
7/1/2025;F037;604100;NS-006-2025;1900004836;40;CBL_000;PRIMACORP*HRPC*AMES;;990;Om Awasthi 89*125 - 06.25;EUR;6,963.13;CAD;11,125.00
7/1/2025;F037;604100;NS-006-2025;1900004836;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 2.5*125 - 06.25;EUR;195.59;CAD;312.50
7/31/2025;F037;604100;NS-007-2025A;1900004858;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 17.75*125 - 07.25;EUR;1,388.72;CAD;2,218.75
7/31/2025;F037;604100;NS-007-2025A;1900004858;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 35.5*125 - 06.25;EUR;2,777.43;CAD;4,437.50
7/31/2025;F037;604100;NS-007-2025A;1900004858;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 34.75*125 - 07.25;EUR;2,718.75;CAD;4,343.75
7/31/2025;F037;604100;NS-007-2025A;1900004858;40;CBL_000;IMPGROUP*HRPC*AMES;;990;Om Awasthi 1*125 - 07.25;EUR;78.24;CAD;125.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 3*125 - 08.25;EUR;233.92;CAD;375.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 23*125 - 08.25;EUR;1,793.40;CAD;2,875.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 28.5*125 - 08.25;EUR;2,222.26;CAD;3,562.50
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_000;IMPGROUP*HRPC*AMES;;990;Om Awasthi 2*125 - 08.25;EUR;155.95;CAD;250.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 6*125 - 08.25;EUR;467.84;CAD;750.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;UKG;HRPC*DOMTAR_UKG;;UKG;Om Awasthi 4.5*125 - 08.25;EUR;350.88;CAD;562.50
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 4*125 - 08.25;EUR;311.90;CAD;500.00
9/1/2025;F037;604100;NS-008-2025;1900005108;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 2*125 - 08.25;EUR;155.95;CAD;250.00
9/30/2025;F037;604100;NS-009-2025;1900005254;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 11*125 - 09.25;EUR;841.18;CAD;1,375.00
9/30/2025;F037;604100;NS-009-2025;1900005254;40;CBL_100;BSF*HRPC*CR012;;110;Om Awasthi 1.5*125 - 09.25;EUR;114.71;CAD;187.50
9/30/2025;F037;604100;NS-009-2025;1900005254;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 41.75*125 - 09.25;EUR;3,192.68;CAD;5,218.75
9/30/2025;F037;604100;NS-009-2025;1900005254;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 0.5*125 - 09.25;EUR;38.24;CAD;62.50
9/30/2025;F037;604100;NS-009-2025;1900005254;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 2.5*125 - 09.25;EUR;191.18;CAD;312.50
9/30/2025;F037;604100;NS-009-2025;1900005254;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 2.75*125 - 09.25;EUR;210.30;CAD;343.75
10/31/2025;F037;604100;NS-010-2025;1900005305;40;CBL_000;SASKPOWER*AMES;;990;Om Awasthi 7*125 - 10.25;EUR;539.89;CAD;875.00
10/31/2025;F037;604100;NS-010-2025;1900005305;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 40.50*125 - 10.25;EUR;3,123.65;CAD;5,062.50
10/31/2025;F037;604100;NS-010-2025;1900005305;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 1*125 - 10.25;EUR;77.13;CAD;125.00
10/31/2025;F037;604100;NS-010-2025;1900005305;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 1.5*125 - 10.25;EUR;115.69;CAD;187.50
10/31/2025;F037;604100;NS-010-2025;1900005305;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 24*125 - 10.25;EUR;1,851.05;CAD;3,000.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;HRPC*VIA_TGF;;990;Om Awasthi 7*125 - 11.25;EUR;539.79;CAD;875.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;SAP;KGS*POSITION_MGNT_DESIGN;;SAPSF;Om Awasthi 1*125 - 11.25;EUR;77.11;CAD;125.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 15.50*125 - 10.25;EUR;1,195.25;CAD;1,937.50
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 31*125 - 10.25;EUR;2,390.50;CAD;3,875.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 11*125 - 11.25;EUR;848.24;CAD;1,375.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;CMGL*HRPC_AMES;;990;Om Awasthi 3*125 - 11.25;EUR;231.34;CAD;375.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_100;BSF*HRPC_AMES;;110;Om Awasthi 3*125 - 11.25;EUR;231.34;CAD;375.00
11/30/2025;F037;604100;NS-011-2025;1900005460;40;CBL_000;ACERA*HRPC*AMES;;990;Om Awasthi 9.50*125 - 11.25;EUR;732.57;CAD;1,187.50
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_000;HRPC*VIA_TGF;;990;Om Awasthi 38*125 - 12.25;EUR;2,946.65;CAD;4,750.00
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 4.50*125 - 12.25;EUR;348.95;CAD;562.50
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 6.5*125 - 12.25;EUR;504.03;CAD;812.50
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 5*125 - 12.25;EUR;387.72;CAD;625.00
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_100;BSF*HRPC_AMES;;110;Om Awasthi 0.5*125 - 12.25;EUR;38.77;CAD;62.50
2/1/2026;F037;604100;NS-001-2026;1900005921;40;CBL_000;ACERA*HRPC*AMES;;990;Om Awasthi 3*125 - 12.25;EUR;232.63;CAD;375.00
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_000;HRPC*VIA_TGF;;990;Om Awasthi 7.5*125 - 12.25;EUR;581.58;CAD;937.50
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_000;BCFSA*HRPC*AMES;;990;Om Awasthi 18*125 - 01.26;EUR;1,395.78;CAD;2,250.00
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;Om Awasthi 2.5*125 - 01.26;EUR;193.86;CAD;312.50
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;Om Awasthi 7.5*125 - 01.26;EUR;581.58;CAD;937.50
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_100;KGS*HRPC*PROJECT;;110;Om Awasthi 14.5*125 - 01.26;EUR;1,124.38;CAD;1,812.50
2/1/2026;F037;604100;NS-001-2026;1900005922;40;CBL_000;ACERA*HRPC*AMES;;990;Om Awasthi 3*125 - 01.26;EUR;232.63;CAD;375.00
12/31/2025;F037;604100;;100116859;40;CBL_000;HRPC*VIA_TGF;;990;NORTHSPADE 38H 12.25 *125;EUR;2,952.52;CAD;4,750.00
12/31/2025;F037;604100;;100116859;40;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;NORTHSPADE 6,5H 12.25 *125;EUR;505.03;CAD;812.50
12/31/2025;F037;604100;;100116859;40;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;NORTHSPADE 5H 12.25 *125;EUR;388.49;CAD;625.00
12/31/2025;F037;604100;;100116859;40;CBL_100;BSF*HRPC_AMES;;110;NORTHSPADE 0.5H 12.25 *125;EUR;38.85;CAD;62.50
12/31/2025;F037;604100;;100116859;40;CBL_000;BCFSA*HRPC*AMES;;990;NORTHSPADE 4.5H 12.25 *125;EUR;349.64;CAD;562.50
12/31/2025;F037;604100;;100116859;40;CBL_000;ACERA*HRPC*AMES;;990;NORTHSPADE 3H 12.25 *125;EUR;233.09;CAD;375.00
2/1/2026;F037;604100;;100119048;50;CBL_000;HRPC*VIA_TGF;;990;NORTHSPADE 38H 12.25 *125;EUR;-2,952.52;CAD;-4,750.00
2/1/2026;F037;604100;;100119048;50;CBL_000;LOOKOUTSTY*HRPC_AMES;;990;NORTHSPADE 6,5H 12.25 *125;EUR;-505.03;CAD;-812.50
2/1/2026;F037;604100;;100119048;50;CBL_000;INTER_PIPEL*HRPC_PROJECT;;990;NORTHSPADE 5H 12.25 *125;EUR;-388.49;CAD;-625.00
2/1/2026;F037;604100;;100119048;50;CBL_100;BSF*HRPC_AMES;;110;NORTHSPADE 0.5H 12.25 *125;EUR;-38.85;CAD;-62.50
2/1/2026;F037;604100;;100119048;50;CBL_000;BCFSA*HRPC*AMES;;990;NORTHSPADE 4.5H 12.25 *125;EUR;-349.64;CAD;-562.50
2/1/2026;F037;604100;;100119048;50;CBL_000;ACERA*HRPC*AMES;;990;NORTHSPADE 3H 12.25 *125;EUR;-233.09;CAD;-375.00
6/30/2025;F037;604100;;100107095;40;CBL_100;PROCOM*PWC;;110;FNP OBERSON CONSULTING 06.25 121.5h*140;EUR;10,646.55;CAD;17,010.00
7/1/2025;F037;604100;;100107148;50;CBL_100;PROCOM*PWC;;110;FNP OBERSON CONSULTING 06.25 121.5h*140;EUR;-10,646.55;CAD;-17,010.00
12/31/2025;F037;604100;;100116858;40;SAP;PROCOM*PWC*OPG SF;;SAPSF;FNP OBERSON CONSULTING 6H*140 - 12.25;EUR;522.13;CAD;840.00
12/31/2025;F037;604100;;100116858;40;CBL_100;WLU*AMES;;110;FNP OBERSON CONSULTING 10.5H*125 - 12.25;EUR;815.83;CAD;1,312.50
12/31/2025;F037;604100;;100116869;50;SAP;PROCOM*PWC*OPG SF;;SAPSF;FNP OBERSON CONSULTING 6H*140 - 12.25;EUR;-522.13;CAD;-840.00
12/31/2025;F037;604100;;100116869;50;CBL_100;WLU*AMES;;110;FNP OBERSON CONSULTING 10.5H*125 - 12.25;EUR;-815.83;CAD;-1,312.50
1/31/2026;F037;604100;;100119004;40;CBL_100;WLU*ONBOARDING;;110;FNP Alexandre Oberson;EUR;1,705.96;CAD;2,750.00
1/31/2026;F037;604100;;100119015;50;CBL_100;WLU*ONBOARDING;;110;FNP Alexandre Oberson;EUR;-1,705.96;CAD;-2,750.00
4/30/2025;F037;604100;0016;1900004603;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 142H*140 - 04.25;EUR;12,639.88;CAD;19,880.00
4/30/2025;F037;604100;0016;1900004603;40;CBL_100;HRP_CANADA*PRESALES;;110;OBERSON CONSULTING 17H*125 - 04.25;EUR;1,351.09;CAD;2,125.00
5/31/2025;F037;604100;0017;1900004623;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 137H*140 - 05.25;EUR;12,250.90;CAD;19,180.00
5/31/2025;F037;604100;0017;1900004623;40;CBL_100;HRP_CANADA*PRESALES;;110;OBERSON CONSULTING 64,5H*125 - 054.25;EUR;5,149.78;CAD;8,062.50
7/1/2025;F037;604100;0018;1900004837;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 121.5H*140 - 06.25;EUR;10,646.56;CAD;17,010.00
7/31/2025;F037;604100;0019;1900004854;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 160H*140 - 07.25;EUR;14,020.15;CAD;22,400.00
8/31/2025;F037;604100;0020;1900004964;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 74H*140 - 08.25;EUR;6,462.48;CAD;10,360.00
8/31/2025;F037;604100;0020;1900004964;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 10H*125 - 08.25;EUR;779.74;CAD;1,250.00
9/30/2025;F037;604100;0021;1900005120;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 80.5H*140 - 09.25;EUR;7,030.13;CAD;11,270.00
9/30/2025;F037;604100;0021;1900005120;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 2H*140 - 09.25;EUR;174.66;CAD;280.00
9/30/2025;F037;604100;0021;1900005120;40;CBL_000;WORKJAM*AMES;;990;OBERSON CONSULTING 1H*140 - 09.25;EUR;87.33;CAD;140.00
9/30/2025;F037;604100;0021;1900005120;40;CBL_000;HRPC*INTER_PIPELINE_AMES;;990;OBERSON CONSULTING 2.5H*140 - 09.25;EUR;218.33;CAD;350.00
9/30/2025;F037;604100;0021;1900005120;40;CBL_100;HRP_CANADA*IN_RGY;;110;OBERSON CONSULTING 3.5H*140 - 09.25;EUR;305.66;CAD;490.00
10/31/2025;F037;604100;0022;1900005304;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 90.5H*140 - 10.25;EUR;7,817.61;CAD;12,670.00
10/31/2025;F037;604100;0022;1900005304;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 14.5H*125 - 10.25;EUR;1,118.34;CAD;1,812.50
10/31/2025;F037;604100;0022;1900005304;40;CBL_000;WORKJAM*AMES;;990;OBERSON CONSULTING 0.5H*125 - 10.25;EUR;38.56;CAD;62.50
11/30/2025;F037;604100;0023;1900005440;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 40.5H*140 - 11.25;EUR;3,497.85;CAD;5,670.00
11/30/2025;F037;604100;0023;1900005440;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 43H*125 - 11.25;EUR;3,315.85;CAD;5,375.00
12/31/2025;F037;604100;0024;1900005744;40;CBL_100;PROCOM*PWC;;110;OBERSON CONSULTING 6H*140 - 12.25;EUR;522.13;CAD;840.00
12/31/2025;F037;604100;0024;1900005744;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 10.5H*125 - 12.25;EUR;815.83;CAD;1,312.50
1/31/2026;F037;604100;0025;1900005802;40;CBL_100;WLU*AMES;;110;OBERSON CONSULTING 22H*125 - 01.26;EUR;1,705.96;CAD;2,750.00
11/1/2025;F037;604100;;100115205;50;CBL_000;HRPC*RESOLUTE;;990;RESOLUTE - Sylvain Dufresne 8/2024 (Evoluo inv1162;EUR;-7,178.23;CAD;-10,906.25
4/30/2025;F037;604100;1837;1900004499;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,351.98;CAD;21,000.00
5/31/2025;F037;604100;1840;1900004629;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,413.39;CAD;21,000.00
6/30/2025;F037;604100;1843;1900004834;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;12,987.42;CAD;20,750.00
7/31/2025;F037;604100;1846;1900004855;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,769.80;CAD;22,000.00
8/31/2025;F037;604100;1851;1900004968;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;12,475.83;CAD;20,000.00
9/30/2025;F037;604100;1854;1900005117;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,099.62;CAD;21,000.00
10/31/2025;F037;604100;1857;1900005298;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,574.38;CAD;22,000.00
11/30/2025;F037;604100;1860;1900005433;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;12,029.61;CAD;19,500.00
12/31/2025;F037;604100;1866;1900005611;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,053.21;CAD;21,000.00
1/31/2026;F037;604100;1869;1900005792;40;CBL_000;HRPC*RESOLUTE;;990;;EUR;13,027.30;CAD;21,000.00
4/30/2025;F037;604100;CCA 04.2025;100104082;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 04.2025 05/12;EUR;4,506.53;CAD;7,000.00
5/31/2025;F037;604100;CCA 05.2025;100104492;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 05.2025 06/12;EUR;4,450.66;CAD;7,000.00
6/30/2025;F037;604100;CCA 06.2025;100105836;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 06.2025 07/12;EUR;4,471.13;CAD;7,000.00
7/31/2025;F037;604100;CCA 07.2025;100108491;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 07.2025 08/12;EUR;4,419.75;CAD;7,000.00
8/31/2025;F037;604100;CCA 08.2025;100108538;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 08.2025 09/12;EUR;5,587.83;CAD;8,850.00
9/30/2025;F037;604100;CCA 09.2025;100111226;40;CBL_000;ACERA*HRPC*LICENCES;;990;SAP ACERA 09.2025 10/12;EUR;5,520.55;CAD;8,850.00
4/30/2025;F037;604100;CCA 04.2025;100104083;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 04.2025 05/12;EUR;643.79;CAD;1,000.00
5/31/2025;F037;604100;CCA 05.2025;100104493;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 05.2025 06/12;EUR;635.81;CAD;1,000.00
6/30/2025;F037;604100;CCA 06.2025;100105837;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 06.2025 07/12;EUR;638.73;CAD;1,000.00
7/31/2025;F037;604100;CCA 07.2025;100108492;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 07.2025 08/12;EUR;631.39;CAD;1,000.00
8/31/2025;F037;604100;CCA 08.2025;100108539;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 08.2025 09/12;EUR;631.39;CAD;1,000.00
9/30/2025;F037;604100;CCA 09.2025;100111227;40;CBL_100;ALBERTA_INNOV*LIC_SF;;110;SAP ALBERTA 09.2025 10/12;EUR;623.79;CAD;1,000.00
9/30/2025;F037;604100;;100111336;40;SAP;BCT*LICENCE*HRP_CAN;;SAPSF;SAP BC TRANSIT 01/12 - 09.25;EUR;6,142.18;CAD;10,040.00
4/30/2025;F037;604100;CCA 04.2025;100104084;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 04.2025 09/12;EUR;3,991.50;CAD;6,200.00
5/31/2025;F037;604100;CCA 05.2025;100104494;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 05.2025 10/12;EUR;3,942.01;CAD;6,200.00
6/30/2025;F037;604100;CCA 06.2025;100105838;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 06.2025 11/12;EUR;3,960.14;CAD;6,200.00
7/31/2025;F037;604100;CCA 07.2025;100108493;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 07.2025 12/12;EUR;3,914.64;CAD;6,200.00
8/31/2025;F037;604100;CCA 08.2025;100108540;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 08.2025 01/12;EUR;3,788.36;CAD;6,000.00
9/30/2025;F037;604100;CCA 09.2025;100111228;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 09.2025 02/12;EUR;3,742.75;CAD;6,000.00
4/30/2025;F037;604100;CCA 04.2025;100104085;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 04.2025 05/12;EUR;1,300.46;CAD;2,020.00
5/31/2025;F037;604100;CCA 05.2025;100104495;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 05.2025 06/12;EUR;1,284.33;CAD;2,020.00
6/30/2025;F037;604100;CCA 06.2025;100105839;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 06.2025 07/12;EUR;1,290.24;CAD;2,020.00
7/31/2025;F037;604100;CCA 07.2025;100108494;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 07.2025 08/12;EUR;1,275.41;CAD;2,020.00
8/31/2025;F037;604100;CCA 08.2025;100108541;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 08.2025 09/12;EUR;1,275.41;CAD;2,020.00
9/30/2025;F037;604100;CCA 09.2025;100111229;40;CBL_000;BCFSA*HRPC*LIC_SF;;990;SAP BCFSA 2 09.2025 10/12;EUR;1,260.06;CAD;2,020.00
4/30/2025;F037;604100;CCA 04.2025;100104086;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 04.2025 10/12;EUR;6,759.80;CAD;10,500.00
5/31/2025;F037;604100;CCA 05.2025;100104496;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 05.2025 11/12;EUR;6,675.99;CAD;10,500.00
6/30/2025;F037;604100;CCA 06.2025;100105840;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 06.2025 12/12;EUR;6,706.69;CAD;10,500.00
7/31/2025;F037;604100;CCA 07.2025;100108495;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 07.2025 01/12;EUR;6,828.51;CAD;10,815.00
8/31/2025;F037;604100;CCA 08.2025;100108542;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 08.2025 02/12;EUR;6,828.51;CAD;10,815.00
9/30/2025;F037;604100;CCA 09.2025;100111230;40;CBL_100;BRAMPTON*LIC_SF;;110;SAP BRAMPTON 09.2025 03/12;EUR;6,746.30;CAD;10,815.00
4/30/2025;F037;604100;CCA 04.2025;100104087;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 04.2025 11,5/12""";EUR;17,417.66;CAD;27,054.85
5/31/2025;F037;604100;CCA 05.2025;100104497;40;CBL_100;BSF*LICENSES;;110;SAP BSF 05.2025 12/12;EUR;8,600.87;CAD;13,527.45
5/31/2025;F037;604100;CCA 05.2025;100104498;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 05.2025 0,5/12""";EUR;6,087.87;CAD;9,575.00
6/30/2025;F037;604100;CCA 06.2025;100105841;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 06.2025 1,5/12""";EUR;12,360.81;CAD;19,352.08
7/31/2025;F037;604100;CCA 07.2025;100108496;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 07.2025 2,5/12""";EUR;12,218.76;CAD;19,352.08
8/31/2025;F037;604100;CCA 08.2025;100108543;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 08.2025 3,5/12""";EUR;12,218.76;CAD;19,352.08
9/30/2025;F037;604100;CCA 09.2025;100111231;40;CBL_100;BSF*LICENSES;;110;"""SAP BSF 09.2025 4,5/12""";EUR;12,071.66;CAD;19,352.08
8/5/2025;F037;604100;10009250007303;1900004867;40;CBL_000;;600037;2031;SAP BSF;EUR;923.41;CAD;1,462.50
8/5/2025;F037;604100;10009250007303;3300000274;50;CBL_000;;600037;2031;SAP BSF;EUR;-923.41;CAD;-1,462.50
5/31/2025;F037;604100;;100105747;50;CBL_000;VIARAIL*LIC_SF;;990;;EUR;-9,405.98;CAD;-14,726.00
6/2/2025;F037;604100;10009250005385;1900004626;40;CBL_000;;600037;2031;;EUR;479.69;CAD;751.00
5/15/2025;F037;604100;10009250004541;1900004627;40;CBL_000;VIARAIL*LIC_SF;;990;SAP VIARAIL;EUR;9,362.92;CAD;14,726.00
6/2/2025;F037;604100;10009250005385;3300000269;50;CBL_000;;600037;2031;;EUR;-479.69;CAD;-751.00
